"IP_ID","YEAR","AGE","EDUCATION"
"TUE750",2024,"61",3
"MZC028",2024,"39",3
"EKU780",2024,"38",3
"DUK385",2024,"72",3
"WSV_918",2024,"36",3
"XCK472",2024,"34",3
"JIG966",2024,"50",2
"BKL757",2024,"51",2
"HKN310",2024,"44",NA
"YDC166",2024,"37",1
"JUJ662",2024,"51",1
"TKO462",2024,"39",3
"JYN612",2024,"65",1
"JPQ_701",2024,"76",3
"LMQ460",2024,"24",3
"UOH391",2024,"70",3
"VGL832",2024,"72",3
"WCV078",2024,"72",2
"EOE077",2024,"72",3
"SHZ310",2024,"27",3
"PYO587",2024,"60",3
"XZC134",2024,"41",3
"IVL270",2024,"61",1
"NQW572",2024,"73",2
"KOM320",2024,"74",1
"QVM426",2024,"48",2
"JOC553",2024,"36",3
"SEW878",2024,"25",2
"ZLB677",2024,"33",3
"DGP145",2024,"41",1
"RQL330",2024,"52",3
"RXH031",2024,"54",3
"SMB147",2024,"53",1
"DIZ060",2024,"76",3
"RDB607",2024,"34",1
"DQT_531",2024,"37",3
"CHR963",2024,"71",3
"FOC023",2024,"48",3
"BQJ175",2024,"35",1
"TTY878",2024,"47",3
"FPE863",2024,"21",3
"AMI020",2024,"61",2
"IAP033",2024,"37",2
"HYN362",2024,"59",1
"LBW105",2024,"62",3
"BYB586",2024,"54",3
"WJF102",2024,"61",1
"NWE711",2024,"20",3
"ELG070",2024,"24",2
"FZE352",2024,"59",2
"TKX489",2024,"76",3
"ERZ174",2024,"34",1
"CTF038",2024,"28",2
"SWV235",2024,"70",3
"OUP238",2024,"69",1
"PVQ696",2024,"39",2
"HAT106",2024,"39",3
"HZA254",2024,"30",3
"AVF939",2024,"77",3
"BRP752",2024,"40",2
"VVU556",2024,"62",1
"SRJ131",2024,"42",1
"NTU393",2024,"64",2
"RXO764",2024,"66",2
"PYP761",2024,"30",3
"WOU944",2024,"63",3
"CDI393",2024,"56",1
"EIR493",2024,"45",3
"ZJB553",2024,"36",3
"POH014",2024,"53",1
"WOD_001",2024,"25",3
"FIW_699",2024,"45",1
"AJU615",2024,"23",2
"UUM151",2024,"29",3
"VQR812",2024,"52",2
"KWZ312",2024,"44",3
"RYX031",2024,"#NA",3
"KHE211",2024,"50",3
"ZLF705",2024,"50",3
"KLE559",2024,"38",3
"FJF917",2024,"66",1
"FJJ386",2024,"61",3
"WHC431",2024,"70",3
"DIL281",2024,"75",2
"LMP402",2024,"42",3
"KBC796",2024,"67",3
"HOZ194",2024,"35",3
"IKL_020",2024,"56",2
"BXM358",2024,"41",3
"QMK_156",2024,"39",3
"WFG466",2024,"74",1
"HDG884",2024,"72",3
"FDF271",2024,"70",3
"TUV229",2024,"56",3
"XZO284",2024,"70",2
"MEJ751",2024,"44",3
"RFP014",2024,"66",1
"XOE897",2024,"25",2
"HYT525",2024,"55",1
"UXZ237",2024,"38",3
"XHO758",2024,"59",2
"TPD633",2024,"21",1
"NVF745",2024,"43",3
"RUX_086",2024,NA,2
"CEI785",2024,"46",3
"WSI128",2024,"57",3
"IAU114",2024,"69",1
"OWR512",2024,"30",3
"WIF480",2024,"38",3
"JLU258",2024,"58",3
"WLW769",2024,"70",1
"YEG546",2024,"46",3
"OCM221",2024,"62",3
"YGR443",2024,"68",2
"EQI128",2024,"50",1
"ICG171",2024,"58",3
"BVI499",2024,"65",3
"TYP017",2024,"40",3
"RYA127",2024,"25",3
"TJR021",2024,"34",3
"WQI747",2024,NA,3
"IAY015",2024,"51",3
"BUT939",2024,"24",3
"LUH135",2024,"58",3
"MSL480",2024,"47",3
"VJS321",2024,"62",1
"URK384",2024,"53",3
"HSU565",2024,"28",3
"POE327",2024,"68",1
"QCD_509",2024,"37",2
"JEF348",2024,"40",3
"OWS455",2024,"40",1
"AUX887",2024,"63",1
"LBM353",2024,"#NA",3
"GIO452",2024,"51",2
"LQC_951",2024,"51",3
"GTZ_160",2024,"49",3
"TYX684",2024,"51",2
"IQC221",2024,"62",1
"UZY005",2024,"66",2
"EJO_830",2024,"25",3
"BKD348",2024,"48",3
"BEI099",2024,"57",1
"RXQ137",2024,"53",3
"WNO084",2024,"24",3
"VPM000",2024,"#NA",3
"IBI183",2024,"34",2
"KQS614",2024,"37",3
"ZPX029",2024,"58",2
"NDQ602",2024,"65",2
"SLK900",2024,"56",3
"FBJ_818",2024,"47",3
"BSN421",2024,"36",2
"BJJ922",2024,"63",3
"ETD859",2024,"60",3
"LXQ764",2024,"54",3
"GKK643",2024,"53",1
"HQQ_214",2024,"29",3
"HGV667",2024,"40",3
"XQP_322",2024,"26",NA
"GFA_419",2024,"59",3
"EMH922",2024,"56",3
"SPQ180",2024,"61",1
"MBM939",2024,"29",3
"PAP804",2024,"64",1
"EGC177",2024,"77",3
"LAR149",2024,"47",NA
"XWR_767",2024,"63",3
"DFL619",2024,"59",3
"MVA359",2024,"26",1
"AJW857",2024,"46",1
"DQM958",2024,"69",3
"GQI647",2024,"52",1
"JTV108",2024,"71",3
"BBJ_276",2024,"68",3
"GQX385",2024,"51",1
"SSY588",2024,"43",3
"ANX_014",2024,"27",2
"LKG_899",2024,"58",1
"HIM363",2024,"43",3
"CMG803",2024,"43",2
"GSF210",2024,"68",1
"EMI342",2024,"56",3
"KIB609",2024,"21",2
"ZKI695",2024,"73",3
"VIR_484",2024,"74",3
"VBD016",2024,"51",1
"PHW083",2024,"38",2
"DTX_839",2024,"46",3
"NTK557",2024,"69",3
"LZE391",2024,"47",3
"HWS489",2024,"56",3
"JLF_854",2024,"42",3
"FOB169",2024,"67",3
"VHA024",2024,"53",3
"ZHA761",2024,"38",2
"ETO407",2024,"76",3
"NKX_076",2024,"55",3
"VEF595",2024,"76",3
"ITC467",2024,"72",1
"MDQ909",2024,"39",3
"IMB173",2024,"63",1
"CJU177",2024,"65",1
"RAF554",2024,"47",3
"EAG776",2024,"25",3
"ACV228",2024,"54",3
"EDD273",2024,"35",3
"KUJ693",2024,"71",3
"ZVI588",2024,"61",3
"NNI796",2024,"39",3
"SQI037",2024,"60",3
"HCD027",2024,"45",1
"VCU229",2024,"20",2
"ZCQ417",2024,"38",2
"WVB_324",2024,"55",3
"QFF_333",2024,"66",3
"SMB741",2024,"62",3
"KKW089",2024,"56",3
"BYS119",2024,"77",2
"ITB_427",2024,"48",2
"KBR357",2024,"29",2
"ZAA924",2024,"44",1
"FQX224",2024,"44",NA
"FXZ_123",2024,"77",2
"HWJ441",2024,"41",3
"LHI644",2024,"76",NA
"LBM183",2024,"70",3
"ELV570",2024,"71",2
"KHL212",2024,"42",3
"WUC123",2024,"57",1
"PAT_381",2024,"37",1
"XUO_350",2024,"43",3
"UPC775",2024,"47",3
"UUG044",2024,"75",3
"ADQ541",2024,"57",1
"GXX406",2024,"55",2
"YBQ310",2024,"77",1
"IGQ378",2024,"30",1
"JIW190",2024,"71",1
"AFG_940",2024,"43",3
"AND251",2024,"37",NA
"KSK_397",2024,"75",3
"OCF206",2024,"51",3
"PLP629",2024,"70",3
"YCJ306",2024,"59",2
"KRC619",2024,"77",3
"BEO284",2024,"45",2
"NXT288",2024,"#NA",1
"YZY688",2024,"72",3
"TKX384",2024,"40",3
"UQS509",2024,"57",NA
"GCA_528",2024,"24",3
"PQA035",2024,"44",3
"YZH217",2024,"51",NA
"PRZ559",2024,"55",1
"QZE030",2024,"61",2
"EOP695",2024,"67",2
"FGE831",2024,"66",1
"SSE719",2024,"27",3
"KBI701",2024,"39",1
"JCO323",2024,"36",3
"VPP_606",2024,"24",3
"HWY026",2024,"40",3
"QCF085",2024,"59",1
"CIS341",2024,"74",1
"KAZ143",2024,"54",3
"NID426",2024,"28",3
"XBN523",2024,"25",2
"IQD758",2024,"66",2
"ZIP193",2024,"56",3
"LAA183",2024,NA,1
"MSY099",2024,"46",1
"AGE437",2024,"69",3
"FLF689",2024,"63",2
"FMA286",2024,"39",3
"LLR115",2024,"58",3
"IDW900",2024,"69",1
"YGT684",2024,"72",3
"XGG377",2024,"37",3
"SVU_294",2024,"75",1
"ZCQ802",2024,"28",NA
"LIK427",2024,"42",1
"SIA321",2024,"68",2
"LNF571",2024,"62",3
"XPO406",2024,"41",NA
"NXM446",2024,"53",3
"BGJ229",2024,"44",3
"YZO279",2024,"44",3
"ZHO846",2024,"26",3
"RMD125",2024,"69",3
"RJJ139",2024,"63",1
"JMV872",2024,"44",3
"EIB201",2024,"76",3
"ASI969",2024,"49",3
"URM_916",2024,"50",3
"OLX625",2024,"23",2
"DDE382",2024,"72",3
"WWV783",2024,"75",2
"JWV110",2024,"42",2
"RYC135",2024,"36",3
"SAY674",2024,"72",3
"RYV032",2024,"64",2
"YDG930",2024,"69",3
"YEY929",2024,"64",3
"CTX567",2024,"63",3
"BCV040",2024,"49",NA
"BBH564",2024,"38",2
"BFJ_005",2024,"53",2
"SHS177",2024,"20",3
"GGH930",2024,"71",1
"YUG_781",2024,"49",3
"VCC891",2024,"58",1
"MFU906",2024,"70",2
"TAO079",2024,"70",2
"WOW725",2024,"62",1
"KWL200",2024,"64",3
"PJT496",2024,"38",1
"YEB_614",2024,"69",2
"MZN_141",2024,"36",3
"XBN049",2024,"41",3
"RWK988",2024,"38",3
"FDR412",2024,"47",2
"DVJ392",2024,"47",3
"HBP977",2024,"76",NA
"WFW929",2024,"61",2
"NIG519",2024,"54",3
"AZO838",2024,"47",3
"QAV790",2024,"57",3
"GDB079",2024,"53",3
"SOM128",2024,"47",3
"XZL020",2024,"74",1
"KSR707",2024,"41",3
"EFC590",2024,"55",1
"PBD910",2024,"59",1
"NBC131",2024,"74",3
"FII865",2024,"65",2
"CBD743",2024,"20",3
"VAY554",2024,"24",1
"IHW_316",2024,"48",2
"EMY548",2024,"59",1
"KBD_973",2024,"48",3
"PQR634",2024,"28",3
"TYR303",2024,"67",3
"ANA663",2024,"75",3
"FZF763",2024,"41",3
"VZU925",2024,"68",3
"TNF528",2024,"21",3
"AYN935",2024,"45",3
"HAJ371",2024,"55",3
"KVR563",2024,"43",3
"CTJ383",2024,"47",3
"EEF759",2024,"51",3
"ITU537",2024,"62",2
"ZQN225",2024,"66",2
"YRB004",2024,"68",3
"GVZ664",2024,"48",1
"YDE062",2024,"39",1
"WEJ957",2024,"43",NA
"BFA827",2024,"40",3
"KYZ867",2024,"57",1
"NNI494",2024,"59",2
"XJP963",2024,"34",3
"RJN013",2024,"56",2
"FZX469",2024,"31",3
"SAD101",2024,"19",1
"OFF056",2024,"75",3
"SAA600",2024,"41",1
"ASX996",2024,"68",1
"EUE629",2024,"33",3
"MVY955",2024,"52",3
"LMR576",2024,"27",3
"BFB_270",2024,"29",3
"FUB438",2024,"62",3
"TEI164",2024,"37",3
"YIS551",2024,"65",3
"BXJ190",2024,"41",NA
"XSW975",2024,"42",1
"NKW_035",2024,"40",3
"QFQ429",2024,"42",3
"NDS518",2024,"41",3
"AFS547",2024,"77",2
"UDI650",2024,"42",3
"KOF174",2024,"43",3
"CON116",2024,"50",3
"SJX_188",2024,"38",2
"RHH010",2024,"56",2
"AXQ195",2024,"67",3
"YGD068",2024,"42",2
"BHZ900",2024,"74",3
"FVI954",2024,"37",2
"CBC733",2024,"77",1
"WUJ264",2024,"45",2
"SLR581",2024,"67",3
"WJI132",2024,"37",2
"CMZ459",2024,NA,3
"OFR098",2024,"68",NA
"MDI_161",2024,"63",2
"UMV951",2024,"59",3
"JFT326",2024,"53",3
"LXB711",2024,"70",3
"HCG455",2024,"62",3
"ALN724",2024,"64",NA
"SNG_903",2024,"29",3
"PNS327",2024,"75",1
"CYV605",2024,"40",2
"EOH362",2024,"63",2
"GKV796",2024,"60",2
"DMT887",2024,"40",1
"CAN975",2024,"44",3
"GJA209",2024,"47",3
"JXI431",2024,"62",2
"UVJ897",2024,"66",3
"KQM_779",2024,"45",3
"SWB670",2024,"55",3
"LWM865",2024,"44",3
"DTS474",2024,"67",1
"RKU173",2024,"43",1
"HDT917",2024,"62",1
"ZRT955",2024,"72",3
"OSM808",2024,"65",2
"JSU266",2024,"66",3
"VQM_413",2024,"38",3
"API937",2024,"49",3
"RSC_154",2024,"55",3
"FVE914",2024,"77",2
"ZOQ665",2024,"75",3
"VKP229",2024,"75",2
"FVP453",2024,"56",3
"YIR523",2024,"71",3
"VGM573",2024,"20",2
"CCE372",2024,"73",3
"LTV675",2024,"35",3
"TXY506",2024,"46",1
"RBC_500",2024,"54",2
"GGA690",2024,"32",2
"CYN_278",2024,"44",1
"XZB_012",2024,"36",3
"MZN352",2024,"62",3
"UBM202",2024,"75",3
"ZMA788",2024,"75",3
"HPP867",2024,"36",1
"TZR085",2024,"46",3
"TOH929",2024,"56",1
"TWS869",2024,"36",3
"YGF111",2024,"42",3
"APE266",2024,"30",3
"QFT396",2024,"20",2
"FLL360",2024,"56",3
"LOX484",2024,"76",3
"ULX472",2024,"33",3
"LTG699",2024,"69",1
"HYP856",2024,"66",2
"UJB872",2024,"53",2
"WCS365",2024,"68",2
"BNG093",2024,"45",3
"EEL192",2024,"71",1
"KWM051",2024,"25",3
"GSM111",2024,"48",3
"YMC597",2024,"64",1
"NAI279",2024,"26",2
"OGN451",2024,"59",1
"YCB_972",2024,"50",3
"ELH113",2024,"72",3
"LGB629",2024,"68",1
"DZB130",2024,"34",2
"EMR798",2024,"49",3
"WDS455",2024,"63",NA
"POK947",2024,"62",3
"DHM233",2024,"77",3
"LOK496",2024,"60",1
"LUJ052",2024,"37",3
"LCI_642",2024,"25",2
"ULQ227",2024,"72",2
"RNO817",2024,"35",3
"KQV665",2024,"67",1
"YWE443",2024,"58",3
"XHB441",2024,"59",3
"BCW856",2024,"76",1
"NSD666",2024,"45",1
"TVZ964",2024,"68",3
"FFB862",2024,"29",3
"JWR742",2024,"50",1
"NVI491",2024,"38",1
"LMM801",2024,"77",3
"KDF936",2024,"30",NA
"CIP739",2024,"46",2
"LSD448",2024,"64",3
"IZI895",2024,"38",3
"RKJ268",2024,"44",1
"HLY083",2024,"60",2
"SYA682",2024,"49",1
"QIE767",2024,"40",3
"HOY433",2024,"69",1
"BIM337",2024,"55",3
"BMQ311",2024,"44",3
"EAF574",2024,"35",2
"YXZ100",2024,"72",3
"FTK662",2024,"39",3
"TCX467",2024,"39",3
"JOF987",2024,"54",3
"RCO599",2024,"23",3
"TYJ887",2024,"32",2
"YDR767",2024,"71",3
"GVS_727",2024,"62",1
"ACR153",2024,"63",1
"DAE103",2024,"46",3
"PLM519",2024,"74",3
"KUT695",2024,"46",1
"ANF318",2024,"35",3
"BQH098",2024,"20",3
"QJQ815",2024,"59",2
"PIN142",2024,"35",3
"DXG668",2024,"74",NA
"BLF497",2024,"74",2
"CKC959",2024,"43",2
"OEE898",2024,"68",1
"LTF231",2024,"47",3
"SUC579",2024,"29",3
"YWG879",2024,"62",3
"QMX474",2024,"38",3
"RWO943",2024,"67",1
"DGB042",2024,"51",1
"HXZ754",2024,"57",1
"AWI618",2024,"64",3
"SHX100",2024,"58",3
"RTX184",2024,"43",2
"ZNG729",2024,"40",2
"ZHI135",2024,"55",3
"NZT035",2024,"51",1
"ZLL619",2024,"71",NA
"LWX907",2024,"38",3
"WCK187",2024,"65",3
"CRJ803",2024,"40",3
"XDZ062",2024,"46",3
"UKQ_717",2024,"39",3
"SVD818",2024,"48",2
"JRY636",2024,"74",3
"JXG_718",2024,"39",1
"NCN626",2024,"25",3
"USP318",2024,"49",2
"NOZ620",2024,"61",NA
"NSR147",2024,"65",3
"WVJ640",2024,"66",3
"YFK331",2024,"37",1
"FKC904",2024,"65",1
"SLF468",2024,"73",1
"SIY458",2024,"41",3
"ZIP977",2024,"76",1
"WUV098",2024,"48",3
"JKV066",2024,"75",3
"EBP086",2024,"54",1
"BUG041",2024,"58",3
"JOH594",2024,"53",3
"DBY089",2024,"66",3
"JRF222",2024,"54",3
"CUC101",2024,"65",2
"ACZ525",2024,"35",3
"QFZ385",2024,"57",3
"GQH621",2024,"71",3
"JWO_103",2024,"39",3
"WUE146",2024,"44",3
"YDK727",2024,"40",3
"PHY280",2024,"22",1
"NPL518",2024,"73",2
"YWE373",2024,"72",2
"PZT_868",2024,"66",2
"XEZ539",2024,"60",1
"EOT313",2024,"27",2
"SPI_109",2024,"60",2
"JDJ220",2024,"47",1
"BFU478",2024,"50",3
"XZS234",2024,"43",1
"TDT_037",2024,"38",2
"PWX468",2024,"48",3
"WWV080",2024,"40",2
"FYF912",2024,"64",3
"KPA220",2024,"63",1
"UNQ706",2024,"55",3
"AOS893",2024,"46",3
"JTI602",2024,"36",3
"RTN744",2024,"59",3
"KWB899",2024,"43",1
"LNP502",2024,"62",3
"UGZ_929",2024,"52",3
"PDU726",2024,"53",1
"TDC022",2024,"73",1
"DQY109",2024,"38",1
"KHR644",2024,"66",3
"QVQ554",2024,"35",2
"DZT998",2024,"39",1
"YGJ274",2024,"40",3
"UUH584",2024,"41",2
"HUF611",2024,"58",3
"WPA486",2024,"45",3
"XUY997",2024,"76",3
"QAL787",2024,"61",1
"ASH207",2024,"39",1
"LIF130",2024,"64",3
"DZJ106",2024,"45",3
"QIK291",2024,"32",3
"GAO855",2024,"56",2
"ZNT220",2024,"24",2
"UBE393",2024,"43",1
"FHA021",2024,"55",3
"JTE041",2024,"54",3
"HRF050",2024,"46",3
"YZD_706",2024,"30",3
"DUT138",2024,"53",3
"ZBW697",2024,"43",3
"PKP834",2024,"29",1
"EMV482",2024,"61",3
"TXL314",2024,"35",3
"ICM_277",2024,"69",1
"DLV246",2024,"68",1
"JFZ211",2024,"69",3
"OSD196",2024,"42",1
"NYH700",2024,"53",3
"LLE003",2024,"26",3
"JNA518",2024,"42",3
"ZWC426",2024,"50",3
"WXG401",2024,"36",3
"XDL684",2024,"65",3
"UWC090",2024,"63",3
"FNI702",2024,"52",3
"DUZ185",2024,"37",1
"VUP425",2024,"61",3
"LAX468",2024,"55",3
"IHY075",2024,"77",3
"ZNO098",2024,"63",2
"HXE820",2024,"59",3
"DMR457",2024,"63",3
"FKF006",2024,"74",1
"QGU606",2024,"36",3
"FPA163",2024,"22",2
"ZPT_509",2024,"25",2
"NRB450",2024,"69",1
"ZMP038",2024,"45",2
"AEU944",2024,"52",3
"AEG906",2024,"69",3
"DDP172",2024,"43",1
"YZV868",2024,"60",2
"RXW150",2024,"66",3
"NSD160",2024,"73",3
"LWI716",2024,"24",3
"VMU261",2024,"72",3
"CAL441",2024,"64",3
"RSX828",2024,"43",2
"VAW359",2024,"38",3
"DRG499",2024,"76",3
"NDJ_980",2024,"55",2
"BGO054",2024,"68",1
"DBN245",2024,"41",3
"PIU530",2024,"37",3
"EUO910",2024,"72",3
"UHH911",2024,"41",1
"MPO352",2024,"63",3
"ZGY178",2024,"66",3
"VBD539",2024,"31",3
"KMB464",2024,"59",2
"HPI225",2024,"55",3
"ABR215",2024,"71",3
"KLA695",2024,"40",2
"YDG687",2024,"65",NA
"SKP473",2024,"38",2
"PUD654",2024,"24",3
"GGQ948",2024,"74",3
"EAH939",2024,"40",3
"GTT665",2024,"43",2
"EUT155",2024,"52",2
"LNJ050",2024,"62",3
"WMI445",2024,"44",3
"OLU462",2024,"45",2
"DDE_502",2024,"22",2
"IEW383",2024,"50",2
"VTJ764",2024,"44",1
"CXC043",2024,"68",3
"WQX_114",2024,"75",2
"RLX831",2024,"40",3
"APS076",2024,"54",2
"INP927",2024,"61",3
"BDU494",2024,"45",2
"HML437",2024,"41",3
"EFZ865",2024,"77",3
"BZF570",2024,"46",1
"VIZ455",2024,"46",2
"FHD365",2024,"42",3
"BRA690",2024,"52",1
"DMV687",2024,"72",3
"FSP438",2024,"48",3
"QLD283",2024,"41",1
"LWF449",2024,"73",2
"VKA959",2024,"53",3
"XPF257",2024,"51",3
"IAO850",2024,"43",3
"OJK658",2024,"58",2
"ANU346",2024,"66",3
"TOW956",2024,"46",3
"VQO750",2024,"56",3
"CPI992",2024,"50",2
"ORB206",2024,"37",1
"XHH_418",2024,"47",3
"NJZ338",2024,"60",2
"KJS742",2024,"60",3
"PWA776",2024,"64",3
"RHF_057",2024,"34",2
"SIN068",2024,"40",3
"SLU074",2024,"49",3
"QFU025",2024,"50",1
"JDA_046",2024,"43",3
"XHZ_591",2024,"31",1
"LLQ_997",2024,"52",2
"GIP764",2024,"64",3
"CEL090",2024,"49",1
"UTB339",2024,"61",3
"JMB015",2024,"75",3
"ZTW040",2024,"58",3
"ASB608",2024,"32",3
"TAT803",2024,"76",1
"OUF835",2024,"51",1
"CZB200",2024,"53",2
"YYE027",2024,"56",1
"QUH873",2024,"45",1
"OIK694",2024,"66",3
"IDZ_737",2024,"65",2
"JSL_192",2024,"42",NA
"KCE748",2024,"72",2
"HMO289",2024,"63",2
"NPG565",2024,"65",2
"KIX325",2024,"66",3
"FOP830",2024,"73",3
"JBG_718",2024,"32",1
"TOM133",2024,"57",3
"IXN673",2024,"59",3
"BHV383",2024,"74",3
"MNZ694",2024,"57",3
"QQQ088",2024,"27",2
"KVN044",2024,"30",3
"VUP066",2024,"34",3
"AUO968",2024,"64",1
"LSZ527",2024,"30",2
"LKA585",2024,"75",1
"ZQL023",2024,"36",3
"YQH201",2024,"52",2
"LGD162",2024,"71",1
"TJM478",2024,"42",1
"XOR717",2024,"66",3
"BXF657",2024,"77",1
"QUP584",2024,"54",3
"IJU763",2024,"72",3
"TPE797",2024,"77",3
"OBL637",2024,"62",3
"LBA449",2024,"44",3
"MBC229",2024,"45",2
"OZZ786",2024,"36",3
"AHG721",2024,"45",1
"ZNB004",2024,"59",1
"RFP385",2024,"28",3
"CZX582",2024,"26",3
"NFA_596",2024,"62",3
"TIV_155",2024,"44",1
"FPW148",2024,"58",2
"XPS_707",2024,NA,1
"TGW865",2024,"68",NA
"RNY958",2024,"47",3
"VNX995",2024,"62",3
"BEJ711",2024,"63",3
"QFU093",2024,"25",3
"ZXQ679",2024,"#NA",3
"CEN172",2024,"66",3
"SLL_817",2024,"45",3
"DPZ021",2024,"76",3
"FJU228",2024,"52",2
"QUF019",2024,"64",1
"SXJ299",2024,"72",3
"CEU870",2024,"48",3
"GMU662",2024,"55",3
"XOE722",2024,"36",3
"QUD607",2024,"65",2
"BZT050",2024,"70",2
"GOK_500",2024,"64",3
"OHN238",2024,"66",2
"MTH825",2024,"74",1
"JVN333",2024,"69",3
"KEN436",2024,"69",3
"BDO278",2024,"37",1
"BOF739",2024,"36",1
"LTK840",2024,"25",NA
"ZRS120",2024,"44",3
"VWK403",2024,"51",1
"TMX655",2024,"41",3
"CLY830",2024,"22",2
"HCW312",2024,"50",3
"JZP820",2024,"61",2
"QQE_141",2024,"32",3
"KZF561",2024,"35",3
"JPB219",2024,"27",3
"DSQ542",2024,"57",3
"DNW583",2024,"52",1
"XPE429",2024,"44",1
"YZH422",2024,"77",3
"YUJ331",2024,"70",3
"QJY835",2024,"41",2
"AUZ974",2024,"31",3
"ZUX219",2024,"68",3
"CFB295",2024,"46",3
"NQE084",2024,"42",1
"ACO702",2024,"73",3
"HMA043",2024,"68",3
"OZT246",2024,"72",1
"ZFL606",2024,"59",3
"EVY_141",2024,"43",NA
"UTL098",2024,"39",3
"TGD247",2024,"48",3
"KFI202",2024,"51",3
"RIG_473",2024,"49",NA
"KYQ957",2024,"44",NA
"YPR763",2024,"62",3
"YKC922",2024,"69",3
"DDL763",2024,"34",1
"ECU250",2024,"66",NA
"FBR321",2024,"66",1
"RXS576",2024,"55",1
"SYL192",2024,"39",3
"RRX809",2024,"60",1
"TYM336",2024,"56",2
"BQM112",2024,"49",3
"TFT_829",2024,"67",3
"VGM632",2024,"54",1
"WOI767",2024,"67",2
"YTT833",2024,"76",3
"GLJ439",2024,"65",3
"ELK107",2024,"23",1
"NUF395",2024,"77",3
"DKH670",2024,"41",3
"CKY746",2024,"62",1
"AZY979",2024,"60",1
"AZF580",2024,"43",1
"KKW834",2024,"42",3
"TXI842",2024,"44",1
"UKC753",2024,"25",3
"XKB145",2024,"43",2
"NYA532",2024,"54",2
"TIZ811",2024,"38",1
"OJR394",2024,"50",1
"MLV047",2024,"53",3
"JEB371",2024,"47",3
"LDH837",2024,"67",NA
"XQN764",2024,"76",3
"YMT864",2024,"48",1
"CFZ961",2024,"37",3
"NRE_612",2024,"34",3
"ZEL653",2024,"65",1
"ACL833",2024,"48",3
"PMW508",2024,"32",3
"PRA995",2024,"39",3
"AML_863",2024,NA,3
"YCG606",2024,"39",3
"QUL958",2024,"65",3
"VBP926",2024,"52",2
"EQR248",2024,"47",2
"AAP273",2024,"39",3
"BRZ037",2024,"51",1
"LUL_991",2024,"59",1
"SKV292",2024,"51",1
"TNI308",2024,"61",3
"GSL_792",2024,"41",3
"KTA598",2024,"71",3
"CGY651",2024,"46",3
"TSE788",2024,"70",1
"XOI756",2024,"60",3
"GWU_642",2024,"37",2
"NGC886",2024,"33",3
"ZLT269",2024,"42",2
"NSM072",2024,"42",1
"BRY671",2024,"66",3
"NCO157",2024,"43",1
"IBQ474",2024,"52",1
"NZG_319",2024,NA,1
"BNU050",2024,"73",3
"ZHB682",2024,"36",3
"VPI179",2024,"64",2
"LCV500",2024,"49",2
"ICA227",2024,"51",1
"THM522",2024,"69",2
"ZMG471",2024,"38",NA
"PFG809",2024,"63",3
"PWA_480",2024,"66",1
"WKC849",2024,"21",1
"CIS369",2024,"61",2
"GGW703",2024,"56",3
"PMS156",2024,"62",3
"OPL884",2024,"39",3
"LYR826",2024,"40",2
"FIO095",2024,"36",1
"HTU756",2024,"45",2
"ZZG496",2024,"63",1
"HST842",2024,"50",3
"MZQ099",2024,"20",3
"UWV357",2024,"39",1
"ARF_177",2024,"77",2
"MMT835",2024,"70",1
"LYW475",2024,"57",3
"HNC_199",2024,"74",1
"IFA671",2024,"22",1
"AMV524",2024,"69",3
"UJX522",2024,"25",3
"KXX129",2024,"22",2
"AME719",2024,"52",1
"VWP671",2024,"40",1
"KRA687",2024,"74",2
"MYI316",2024,"59",3
"CZC418",2024,"55",1
"RYU861",2024,"52",1
"TGM404",2024,"56",3
"MPV850",2024,"65",3
"LIT041",2024,"75",2
"YIZ396",2024,"52",3
"EQU_974",2024,"64",3
"AJM706",2024,"77",3
"JHV037",2024,"44",1
"AJE104",2024,"61",2
"PAE640",2024,"40",NA
"NEM714",2024,"68",2
"DZO020",2024,"57",3
"ADA_866",2024,"69",3
"FKF753",2024,"36",3
"VKN709",2024,"26",3
"PYL602",2024,"63",2
"PKJ138",2024,"58",3
"PQW024",2024,"33",1
"CUF168",2024,"61",1
"IAI653",2024,"34",3
"SXH684",2024,"48",3
"OVF_583",2024,"52",3
"KUF089",2024,"73",3
"SGU934",2024,"23",3
"QBR137",2024,"36",3
"TNS867",2024,"22",2
"BFT_676",2024,NA,2
"KZQ339",2024,"35",2
"BQV975",2024,"77",3
"CJU_417",2024,"73",1
"DMM207",2024,"50",1
"UPH201",2024,"52",3
"LDW710",2024,"33",3
"ADI_817",2024,"66",3
"SQR065",2024,"58",1
"ZJO378",2024,"34",3
"UBP595",2024,"55",1
"LYV482",2024,"64",3
"HEG_943",2024,"34",1
"VOV674",2024,"48",3
"ZAV259",2024,"46",3
"QQX300",2024,"35",2
"MJI377",2024,"41",3
"VSV872",2024,"43",2
"DFT_496",2024,"60",3
"DNM_739",2024,"73",3
"FOW311",2024,"52",3
"NGI042",2024,"68",3
"QKI698",2024,"76",3
"RER_461",2024,"33",3
"QHC710",2024,"38",3
"RRN667",2024,"37",3
"EWI235",2024,"39",3
"TAG043",2024,"45",3
"AOE683",2024,"68",3
"ECG996",2024,"61",3
"EFW099",2024,"76",3
"UKC763",2024,NA,3
"WJH_784",2024,"44",NA
"VWU334",2024,"36",1
"ZFH515",2024,"63",3
"MMG334",2024,"76",2
"PWD031",2024,"54",2
"JTL829",2024,"76",2
"PBU306",2024,"50",3
"XUS999",2024,"37",2
